company_name	company_type	company_size	is_listed
江苏电无忧电气技术服务有限公司	电力/热力/燃气/水利	100-499人	天使轮
江苏福寿人家健康管理股份有限公司	医疗健康	100-499人	未融资
江苏灵瑞祥珠宝发展有限公司	工艺品/收藏品	20-99人	未融资
江苏苏奥体育发展有限公司	文化/体育/娱乐	20-99人	无信息
江西一佳一水果供应链管理有限公司	互联网	100-499人	不需要融资
江苏闻知味创意文化发展有限公司	餐饮	0-20人	无信息
江西朋友圈智慧餐饮有限公司	餐饮	0-20人	无信息
江西济民可信集团有限公司	医疗健康	1000-9999人	不需要融资
江西世纪海通实业集团有限公司	互联网金融	100-499人	未融资
江西老果农农业发展有限公司	生活服务	100-499人	不需要融资
江西雪斯特实业发展有限公司	音乐/视频/阅读	100-499人	不需要融资
江西金普纳贸易有限公司	电子商务	20-99人	不需要融资
江西润田实业股份有限公司	医疗/护理/卫生	0-20人	未融资
江西艾芬达暖通科技股份有限公司	机械设备/机电/重工	1000-9999人	已上市
江西登云健康美业互联有限公司	生活服务	10000人以上	未融资
江西飞蛾实业有限公司	音乐/视频/阅读	20-99人	无信息
沐化妆品有限公司	互联网	20-99人	A轮
池田屋实业(深圳)有限公司	生活服务	100-499人	未融资
河北东方韵健康管理股份有限公司	医疗健康	1000-9999人	不需要融资
沈阳美行科技有限公司	计算机软件	500-999人	D轮及以上
沈阳道一房地产营销策划有限公司	计算机软件	0-20人	未融资
河北云乡居文化发展集团有限公司	旅游	20-99人	未融资
江西健达酒业有限公司	批发/零售	20-99人	无信息
河北淘大食品有限公司	电子商务	20-99人	未融资
河北晨阳工贸集团有限公司	广播/影视	20-99人	无信息
河北赛丰生物科技有限公司	通信/网络设备	100-499人	不需要融资
河北麦嘉网络科技有限公司	人力资源服务	20-99人	未融资
河南兆熹实业有限公司	餐饮	500-999人	未融资
河南华夏药材有限公司	制药	100-499人	无信息
河南众缘文化传播有限公司	医疗健康	20-99人	A轮
河南智艾特企业管理咨询有限公司	计算机软件	0-20人	未融资
河南新辉网络科技有限公司	其他行业	0-20人	未融资
河南梦世界商贸有限公司	互联网	10000人以上	D轮及以上
河北中废通网络技术有限公司	互联网	100-499人	D轮及以上
河南峰峰商贸有限公司	游戏	0-20人	不需要融资
河南欧凯龙家居集团有限公司	企业服务	1000-9999人	未融资
河南甬商联盟实业有限公司	农/林/牧/渔	20-99人	未融资
河南甲由电子商务有限公司	电子商务	20-99人	不需要融资
河南正恩影视制作有限公司	广播/影视	20-99人	不需要融资
河南省建筑设计研究院有限公司	工程施工	500-999人	不需要融资
河南盟否网络技术有限公司	食品/饮料/烟酒	100-499人	未融资
河南省大步品牌策划有限公司	培训机构	0-20人	未融资
河南阿来药业有限公司	其他服务业	0-20人	未融资
河南省健顺商务服务有限公司	培训机构	0-20人	已上市
沧州紫福商贸有限公司	餐饮	1000-9999人	未融资
河南聚融优合汽车服务有限公司	互联网金融	500-999人	不需要融资
泉州市云中漫步贸易有限公司	广告营销	20-99人	天使轮
泉州市顶优优工业设计有限公司	广播/影视	20-99人	已上市
河南迪一嘉广告有限公司	广告/公关/会展	20-99人	不需要融资
泉州淘顶贸易有限公司	移动互联网	100-499人	不需要融资
泉州鱼尾象网络科技有限公司	其他行业	0-20人	无信息
泉州市优觅商贸有限公司	电子商务	100-499人	无信息
泰禾集团股份有限公司	企业服务	1000-9999人	已上市
泰州子期电子商务有限公司	游戏	20-99人	不需要融资
洛可可创新设计(深圳)有限公司	企业服务	1000-9999人	不需要融资
泰洋川禾文化传媒(天津)有限公司	音乐/视频/阅读	100-499人	B轮
洛阳牡丹梦酒业有限公司	音乐/视频/阅读	100-499人	不需要融资
波比特股份有限公司	移动互联网	1000-9999人	不需要融资
洋妆源(北京)网络科技有限公司	移动互联网	20-99人	天使轮
济南九仓商贸有限公司	环保	500-999人	未融资
济南天邦化工有限公司	物流/仓储	0-20人	不需要融资
济南企叮咚信息科技有限公司	互联网	100-499人	不需要融资
济南易无双网络科技有限公司	互联网	500-999人	不需要融资
济南悦顺餐饮管理有限公司	餐饮	1000-9999人	未融资
浙江久旺麻世纪科技股份有限公司	电子商务	20-99人	无信息
洛阳康华食品有限公司	物流/仓储	20-99人	无信息
浙江单车侠动漫科技有限公司	移动互联网	1000-9999人	未融资
浙江博安母婴用品有限公司	数据服务	20-99人	不需要融资
济宁山昆玉冈电子商务有限公司	批发/零售	20-99人	未融资
浙江尚纬电子商务股份有限公司	其他行业	1000-9999人	已上市
浙江合众新能源汽车有限公司	汽车生产	1000-9999人	已上市
浙江北山狼户外用品有限公司	生活服务	20-99人	不需要融资
浙江商博士品牌管理有限公司	社交网络	100-499人	天使轮
浙江巧多西科技有限公司	电子商务	0-20人	未融资
浙江帅康电气股份有限公司	智能硬件	1000-9999人	无信息
武汉杰士邦卫生用品有限公司	医疗健康	100-499人	已上市
浙江搜熊科技有限公司	家具/家电/家居	20-99人	未融资
浙江标店网络科技有限公司	地产经纪/中介	1000-9999人	不需要融资
浙江水母科技有限公司	医疗健康	20-99人	A轮
浙江泰隆商业银行股份有限公司	互联网金融	1000-9999人	不需要融资
浙江神首生物科技有限公司	企业服务	100-499人	未融资
浙江荣鹏气动工具有限公司	贸易/进出口	10000人以上	未融资
浙江优睿网络科技有限公司	电子商务	20-99人	未融资
浙江荷清柔性电子技术有限公司	电子/半导体/集成电路	100-499人	不需要融资
浙江每日互动网络科技股份有限公司	移动互联网	500-999人	D轮及以上
浙江蓝炬星电器有限公司	智能硬件	20-99人	天使轮
浙江诗杭电器有限公司	贸易/进出口	20-99人	未融资
浙江金指数投资管理股份有限公司	互联网金融	100-499人	D轮及以上
海亮集团有限公司	其他行业	10000人以上	已上市
浪莎控股集团有限公司	互联网	20-99人	未融资
海南一龄医疗产业发展有限公司	医疗健康	1000-9999人	未融资
浙江爱牌服饰有限公司	贸易/进出口	20-99人	不需要融资
海南智慧科技有限公司	计算机软件	100-499人	已上市
海尔消费金融有限公司	互联网金融	100-499人	无信息
海梦坊(厦门)电子商务有限公司	新零售	20-99人	不需要融资
海润世家(青岛)科技发展有限公司	互联网	100-499人	未融资
海南智慧运输有限公司	互联网	500-999人	B轮
海南新软软件有限公司	计算机软件	100-499人	未融资
润之(深圳)投资有限公司	服装/纺织/皮革	100-499人	不需要融资
淄博路诚文化传播有限公司	数据服务	20-99人	未融资
淄博亿商网络科技有限公司	媒体	100-499人	已上市
淮安派友影业有限公司	媒体	0-20人	无信息
深圳万智联合科技有限公司	计算机服务	20-99人	未融资
淘天下连锁有限公司	电子商务	100-499人	未融资
深圳万链科技有限公司	互联网	20-99人	未融资
海南智慧农业有限公司	汽车生产	100-499人	不需要融资
深圳中网信通科技有限公司	数据服务	100-499人	不需要融资
深圳众宝城贸易有限公司	智能硬件	0-20人	不需要融资
深圳万佳互动科技有限公司	智能硬件	100-499人	未融资
深圳传承科技有限公司	其他服务业	100-499人	不需要融资
深圳创世华商务有限公司	游戏	100-499人	D轮及以上
深圳中琛源科技股份有限公司	互联网	100-499人	已上市
深圳万发创新进出口贸易有限公司	贸易/进出口	100-499人	未融资
深圳千象贸易有限公司	企业服务	20-99人	未融资
深圳凯达通光电科技有限公司	其他行业	20-99人	无信息
深圳前海微众银行股份有限公司	互联网金融	1000-9999人	不需要融资
深圳大千互娱文化传播有限公司	广播/影视	20-99人	未融资
深圳国瓷永丰源股份有限公司	工艺品/收藏品	1000-9999人	不需要融资
深圳壹捌玖通讯科技有限公司	广告营销	100-499人	未融资
深圳市东亨企业管理有限公司	企业服务	100-499人	未融资
深圳市二十一互联网科技服务有限公司	生活服务	20-99人	未融资
济南非一城电子商务有限公司	移动互联网	1000-9999人	不需要融资
深圳市云通聚科技有限公司	企业服务	500-999人	C轮
深圳市云中飞网络科技有限公司	移动互联网	1000-9999人	不需要融资
深圳市伟铭医院管理有限公司	生活服务	0-20人	无信息
深圳市你猜猜电子商务有限公司	移动互联网	0-20人	A轮
深圳市全球鹰电子有限公司	船舶/航空/航天	100-499人	未融资
深圳市几米电子有限公司	在线教育	100-499人	A轮
深圳市创荣翔贸易有限公司	工程施工	500-999人	不需要融资
深圳市军工亮科技有限公司	计算机软件	20-99人	未融资
深圳市创艺工业技术有限公司	在线教育	20-99人	未融资
深圳市加推科技有限公司	移动互联网	100-499人	A轮
深圳市十二村健康科技有限公司	移动互联网	100-499人	B轮
深圳市元邦商贸有限公司	装修装饰	20-99人	无信息
深圳市华一世纪企业管理顾问有限公司	在线教育	500-999人	未融资
深圳市君林世纪文化传媒有限公司	智能硬件	20-99人	天使轮
深圳市吉瑞美商贸有限公司	在线教育	20-99人	C轮
深圳市和泰达企业管理有限公司	新零售	20-99人	未融资
深圳市吉源实业有限公司	旅游	100-499人	不需要融资
深圳市和记翔电子商务有限公司	数据服务	10000人以上	不需要融资
深圳市嘉德健实业有限公司	文化/体育/娱乐	20-99人	未融资
深圳市地上宝生物科技有限公司	物流/仓储	500-999人	B轮
深圳崇锦实业有限公司	汽车零部件	100-499人	无信息
深圳市协华进电子商务有限公司	移动互联网	500-999人	不需要融资
深圳市夏安娜服饰有限公司	美容/美发	20-99人	无信息
深圳市天傲贸易有限公司	计算机软件	20-99人	不需要融资
深圳市墨川投资管理有限公司	电子商务	100-499人	B轮
深圳市威嘉斯实业有限公司	物流/仓储	20-99人	不需要融资
深圳市宏海品牌管理有限公司	贸易/进出口	20-99人	未融资
深圳市宝其利贸易有限公司	贸易/进出口	20-99人	未融资
深圳市宝悦科技有限公司	电子商务	20-99人	不需要融资
深圳市好大实业有限公司	移动互联网	0-20人	不需要融资
深圳市小匠公科技有限公司	广播/影视	20-99人	未融资
深圳市小当家科技有限公司	互联网	20-99人	未融资
深圳市尚达科技有限公司	文化/体育/娱乐	0-20人	未融资
深圳市山农科技有限公司	制药	0-20人	不需要融资
深圳市建筑科学研究院股份有限公司	建筑设计	0-20人	不需要融资
深圳市幸福商城科技股份有限公司	餐饮	1000-9999人	B轮
浙江人文园林股份有限公司	互联网	100-499人	不需要融资
深圳市斌斌实业有限公司	在线教育	0-20人	A轮
深圳市新之翼贸易有限公司	O2O	0-20人	未融资
浙江华茗园茶业有限公司	建筑设计	20-99人	不需要融资
深圳市昊嘉进出口贸易有限公司	地产经纪/中介	1000-9999人	A轮
深圳市晨奕贸易有限公司	贸易/进出口	0-20人	无信息
深圳市惠四方物业管理有限公司	计算机软件	1000-9999人	已上市
深圳市格立贸易有限公司	建材	100-499人	未融资
深圳市梦网科技发展有限公司	移动互联网	500-999人	已上市
深圳市梵诗服饰有限公司	电子商务	20-99人	未融资
深圳市檬小依电子商务有限公司	计算机软件	20-99人	B轮
